12774;Custódia de Doente Mental Sem Autorização do Responsável;3692;DIREITO PENAL (287) | Contravenções Penais (3692) | Custódia de Doente Mental Sem Autorização do Responsável (12774)
14236;Exercício Ilegal de Profissão ou Atividade;3692;DIREITO PENAL (287) | Contravenções Penais (3692) | Exercício Ilegal de Profissão ou Atividade (14236)
12773;Internação Não Autorizada em Estabelecimento Psiquiátrico;3692;DIREITO PENAL (287) | Contravenções Penais (3692) | Internação Não Autorizada em Estabelecimento Psiquiátrico (12773)
14704;Promoção de Migração Ilegal;3463;DIREITO PENAL (287) | Crimes contra a Dignidade Sexual (3463) | Promoção de Migração Ilegal (14704)
14731;Fraudes em Certames de Interesse Público;3523;DIREITO PENAL (287) | Crimes contra a Fé Pública (3523) | Fraudes em Certames de Interesse Público (14731)
14104;Condição de Pessoa Idosa;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Condição de Pessoa Idosa (14104)
14105;Condição de Pessoa Portadora de Deficiência;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Condição de Pessoa Portadora de Deficiência (14105)
14101;Cor;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Cor (14101)
14102;Etnia;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Etnia (14102)
14107;Identidade de Gênero;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Identidade de Gênero (14107)
14106;Orientação Sexual;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Orientação Sexual (14106)
14103;Origem;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Origem (14103)
14100;Raça;12543;DIREITO PENAL (287) | Crimes contra a Honra (3394) | Injúria (3397) | Preconceituosa (12543) | Raça (14100)
14665;Tráfico Internacional de Pessoa ;3400;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665)
14667;Adoção Ilegal;14665;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665) | Adoção Ilegal (14667)
14666;Exploração Sexual;14665;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665) | Exploração Sexual (14666)
14670;Remoção de Órgão;14665;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665) | Remoção de Órgão (14670)
14668;Servidão;14665;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665) | Servidão (14668)
14669;Submissão à Condição Análoga à de Escravo;14665;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Internacional de Pessoa  (14665) | Submissão à Condição Análoga à de Escravo (14669)
14659;Tráfico Interno de Pessoa;3400;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659)
14663;Adoção Ilegal;14659;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659) | Adoção Ilegal (14663)
14664;Exploração Sexual;14659;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659) | Exploração Sexual (14664)
14660;Remoção de Órgão;14659;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659) | Remoção de Órgão (14660)
14662;Servidão;14659;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659) | Servidão (14662)
14800;Ato ou Omissão Praticado por Funcionário Público em Abuso de Função;10986;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Crime contra a administração ambiental (10986) | Ato ou Omissão Praticado por Funcionário Público em Abuso de Função (14800)
14801;Atos Contrários à Fiscalização e ao Sistema de Aplicação da Lei;10986;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Crime contra a administração ambiental (10986) | Atos Contrários à Fiscalização e ao Sistema de Aplicação da Lei (14801)
14661;Submissão à Condição Análoga à de Escravo;14659;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Tráfico Interno de Pessoa (14659) | Submissão à Condição Análoga à de Escravo (14661)
14942;Violência Psicológica contra a Mulher;3400;DIREITO PENAL (287) | Crimes contra a liberdade pessoal (3400) | Violência Psicológica contra a Mulher (14942)
14685;Associação Criminosa;3520;DIREITO PENAL (287) | Crimes contra a Paz Pública (3520) | Associação Criminosa (14685)
14689;Constituição de Milícia Privada;3520;DIREITO PENAL (287) | Crimes contra a Paz Pública (3520) | Constituição de Milícia Privada (14689)
14698;Dano Qualificado contra a Administração Pública;3415;DIREITO PENAL (287) | Crimes contra o Patrimônio (3415) | Dano Qualificado contra a Administração Pública (14698)
14802;Falsidade;10986;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Crime contra a administração ambiental (10986) | Falsidade (14802)
14779;Caça Ilegal e Condutas Equiparadas;3619;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Crimes contra a Fauna (3619) | Caça Ilegal e Condutas Equiparadas (14779)
14805;Atos Contra a Segurança por Violação de Sigilo;3623;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Atividades Nucleares  (3623) | Atos Contra a Segurança por Violação de Sigilo (14805)
14804;Outros Atos que Potencialmente Causam Poluição ou Degradação por Radiação;3623;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Atividades Nucleares  (3623) | Outros Atos que Potencialmente Causam Poluição ou Degradação por Radiação (14804)
14803;Tráfico de Material Nuclear;3623;DIREITO PENAL (287) | Crimes Previstos na Legislação Extravagante (3603) | Crimes contra o Meio Ambiente e o Patrimônio Genético (3618) | Atividades Nucleares  (3623) | Tráfico de Material Nuclear (14803)
